,positioncentreville,nombre de chambre,cuisine interne,cuisine externe,douche interne,douche externe,prix
776,-0.002843354108549686,1.2237132958886325,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,48000
63,1.214112204350759,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,35000
564,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,55000
213,-0.002843354108549686,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,38000
745,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,55000
65,-0.002843354108549686,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,58000
884,1.214112204350759,-0.007189854852459394,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,-1.023643927326369,35000
815,1.214112204350759,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,45000
78,1.214112204350759,-0.007189854852459394,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,55000
228,1.214112204350759,1.2237132958886325,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,65000
212,-1.2197989125678586,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,40000
232,-0.002843354108549686,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,28000
287,1.214112204350759,1.2237132958886325,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,65000
728,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,68000
339,1.214112204350759,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,55000
724,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,-1.023643927326369,60000
764,1.214112204350759,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,15000
49,-1.2197989125678586,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,0.9906974722292784,-1.023643927326369,40000
525,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,-1.023643927326369,60000
640,-1.2197989125678586,-0.007189854852459394,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,-1.023643927326369,40000
572,1.214112204350759,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,25000
863,-1.2197989125678586,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,0.9906974722292784,0.9769021954849824,50000
912,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,40000
951,1.214112204350759,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,35000
649,-0.002843354108549686,1.2237132958886325,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,58000
868,-0.002843354108549686,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,18000
33,1.214112204350759,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,25000
31,-1.2197989125678586,-0.007189854852459394,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,30000
518,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,70000
612,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,70000
483,1.214112204350759,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,35000
625,1.214112204350759,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,35000
76,1.214112204350759,1.2237132958886325,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,75000
248,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,38000
481,-1.2197989125678586,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,30000
282,-0.002843354108549686,1.2237132958886325,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,58000
109,-0.002843354108549686,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,0.9769021954849824,48000
72,1.214112204350759,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,0.9769021954849824,35000
77,-1.2197989125678586,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,-1.023643927326369,30000
900,1.214112204350759,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,35000
548,1.214112204350759,1.2237132958886325,0.9632901577032374,1.0308494567150135,-1.0093898773656795,-1.023643927326369,55000
82,1.214112204350759,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,35000
547,-0.002843354108549686,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,0.9769021954849824,38000
358,-1.2197989125678586,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,40000
504,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,-1.023643927326369,45000
553,-0.002843354108549686,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,-1.023643927326369,48000
455,-1.2197989125678586,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,0.9906974722292784,0.9769021954849824,50000
384,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,55000
378,-1.2197989125678586,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,40000
528,-1.2197989125678586,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,40000
303,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,-1.023643927326369,45000
347,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,38000
5,-0.002843354108549686,-0.007189854852459394,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,48000
54,-0.002843354108549686,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,38000
426,-0.002843354108549686,1.2237132958886325,0.9632901577032374,1.0308494567150135,-1.0093898773656795,-1.023643927326369,58000
292,1.214112204350759,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,65000
276,1.214112204350759,1.2237132958886325,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,0.9769021954849824,55000
97,-0.002843354108549686,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,-1.023643927326369,28000
559,1.214112204350759,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,25000
876,1.214112204350759,-0.007189854852459394,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,55000
446,-1.2197989125678586,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,50000
585,1.214112204350759,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,25000
510,-1.2197989125678586,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,0.9906974722292784,0.9769021954849824,60000
84,-0.002843354108549686,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,0.9906974722292784,-1.023643927326369,38000
10,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,48000
662,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,40000
333,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,68000
685,-0.002843354108549686,1.2237132958886325,0.9632901577032374,1.0308494567150135,0.9906974722292784,-1.023643927326369,68000
118,1.214112204350759,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,45000
260,-0.002843354108549686,-1.2380930055935513,0.9632901577032374,1.0308494567150135,-1.0093898773656795,-1.023643927326369,38000
255,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,70000
29,-1.2197989125678586,1.2237132958886325,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,70000
211,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,58000
382,-1.2197989125678586,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,30000
214,1.214112204350759,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,0.9769021954849824,35000
835,-1.2197989125678586,1.2237132958886325,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,50000
81,1.214112204350759,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,65000
730,1.214112204350759,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,0.9906974722292784,0.9769021954849824,45000
343,-1.2197989125678586,-0.007189854852459394,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,50000
543,-1.2197989125678586,-1.2380930055935513,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,60000
315,1.214112204350759,-0.007189854852459394,0.9632901577032374,1.0308494567150135,-1.0093898773656795,-1.023643927326369,45000
782,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,68000
210,-1.2197989125678586,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,50000
251,1.214112204350759,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,25000
541,1.214112204350759,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,25000
757,-1.2197989125678586,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,50000
413,1.214112204350759,-1.2380930055935513,0.9632901577032374,1.0308494567150135,0.9906974722292784,-1.023643927326369,45000
704,-1.2197989125678586,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,50000
492,-0.002843354108549686,-1.2380930055935513,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,58000
554,1.214112204350759,-1.2380930055935513,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,55000
236,-1.2197989125678586,-1.2380930055935513,0.9632901577032374,1.0308494567150135,-1.0093898773656795,-1.023643927326369,40000
334,-1.2197989125678586,1.2237132958886325,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,60000
216,1.214112204350759,-1.2380930055935513,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,45000
834,1.214112204350759,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,0.9906974722292784,0.9769021954849824,45000
7,-0.002843354108549686,1.2237132958886325,0.9632901577032374,1.0308494567150135,-1.0093898773656795,-1.023643927326369,58000
193,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,70000
156,-1.2197989125678586,-0.007189854852459394,0.9632901577032374,1.0308494567150135,-1.0093898773656795,-1.023643927326369,50000
320,1.214112204350759,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,65000
101,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,55000
369,1.214112204350759,1.2237132958886325,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,45000
907,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,48000
697,1.214112204350759,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,-1.023643927326369,55000
485,-0.002843354108549686,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,0.9769021954849824,38000
2,-0.002843354108549686,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,38000
197,1.214112204350759,1.2237132958886325,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,55000
466,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,-1.023643927326369,45000
598,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,68000
219,-0.002843354108549686,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,58000
796,-0.002843354108549686,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,38000
489,1.214112204350759,1.2237132958886325,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,45000
846,-0.002843354108549686,-1.2380930055935513,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,58000
550,-0.002843354108549686,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,58000
317,-0.002843354108549686,1.2237132958886325,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,48000
850,-1.2197989125678586,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,-1.023643927326369,60000
784,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,-1.023643927326369,58000
498,1.214112204350759,-0.007189854852459394,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,65000
678,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,48000
327,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,35000
418,1.214112204350759,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,55000
79,1.214112204350759,1.2237132958886325,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,45000
149,1.214112204350759,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,35000
427,-1.2197989125678586,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,50000
281,1.214112204350759,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,65000
428,-1.2197989125678586,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,0.9906974722292784,-1.023643927326369,50000
364,-0.002843354108549686,1.2237132958886325,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,78000
695,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,1.0308494567150135,-1.0093898773656795,-1.023643927326369,48000
453,-0.002843354108549686,-1.2380930055935513,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,48000
520,-1.2197989125678586,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,60000
134,1.214112204350759,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,25000
432,-1.2197989125678586,-0.007189854852459394,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,60000
166,-1.2197989125678586,1.2237132958886325,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,50000
714,-0.002843354108549686,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,48000
55,-0.002843354108549686,-0.007189854852459394,0.9632901577032374,1.0308494567150135,-1.0093898773656795,0.9769021954849824,58000
480,-0.002843354108549686,1.2237132958886325,-1.0381088107287315,1.0308494567150135,0.9906974722292784,-1.023643927326369,58000
897,-0.002843354108549686,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,0.9769021954849824,48000
531,-1.2197989125678586,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,0.9769021954849824,50000
431,-1.2197989125678586,-1.2380930055935513,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,40000
436,1.214112204350759,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,35000
205,-1.2197989125678586,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,-1.0093898773656795,-1.023643927326369,40000
597,-0.002843354108549686,-0.007189854852459394,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,58000
590,-1.2197989125678586,1.2237132958886325,0.9632901577032374,1.0308494567150135,0.9906974722292784,0.9769021954849824,80000
908,-1.2197989125678586,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,40000
335,1.214112204350759,1.2237132958886325,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,45000
833,1.214112204350759,-0.007189854852459394,0.9632901577032374,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,35000
60,-0.002843354108549686,-0.007189854852459394,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,0.9769021954849824,38000
200,-0.002843354108549686,-1.2380930055935513,-1.0381088107287315,-0.9700737517839696,-1.0093898773656795,-1.023643927326369,18000
433,-0.002843354108549686,1.2237132958886325,-1.0381088107287315,-0.9700737517839696,0.9906974722292784,0.9769021954849824,58000
619,-1.2197989125678586,-1.2380930055935513,-1.0381088107287315,1.0308494567150135,0.9906974722292784,0.9769021954849824,50000
